split,filename,issue_type,action_taken,reason
valid,IMG-20230914-WA0069_jpg.rf.944a317c9f8426c34aa5f09078d1a373.jpg,none,KEEP,No issues found
valid,IMG-20230914-WA0071_jpg.rf.4d9df6ba6bc941bb6f7cc01ea85a76fe.jpg,none,KEEP,No issues found
valid,IMG-20230914-WA0074_jpg.rf.ae537ff9747384cd9b5a783f830d3140.jpg,none,KEEP,No issues found
valid,IMG-20230914-WA0074_jpg.rf.c846871210b79df4f56cc5ae4cef02a7.jpg,none,KEEP,No issues found
valid,IMG-20230914-WA0088_jpg.rf.e655a0b26db44ce2b40be13469bc8c5d.jpg,none,KEEP,No issues found
valid,IMG-20230915-WA0017-1-_jpg.rf.007057c54d7f6c3cbc4da3e7ccbbed15.jpg,none,KEEP,No issues found
valid,IMG-20230915-WA0027_jpg.rf.09a4515506b84e6834c8b06f66b20f49.jpg,none,KEEP,No issues found
valid,IMG-20230915-WA0040_jpg.rf.26fe8810adcf779f923e16503f440d6d.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0038_jpg.rf.d01492318016b7f00a5f6f30ff320e2e.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0052_jpg.rf.bd93d84a6f2eeb6647760198b876ea42.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0055-1-_jpg.rf.5482211a30f87892bafdf1d95290eaf6.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0055-1-_jpg.rf.844a3c7701e0a8c174cff455f19861fa.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0055_jpg.rf.7183621b4aa22653e1c2f8ab864a4465.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0061_jpg.rf.6848ecf15d065b5d1920f4bcd6dfe692.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0061_jpg.rf.8cc33b53c1822da70652b33889ebbaa0.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0061_jpg.rf.f88edf6230e9a613f7c0cfc6dc9694a8.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0063-1-_jpg.rf.2757b2c4e25c9b8fd9ca5d882ff6b64b.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0063_jpg.rf.5faf205c75eca19aa9703cad57272904.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0063_jpg.rf.cca2ed0abf29ec8c256da620055a2371.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0115_jpg.rf.89ed07e33db610de66ee340cb0c3f055.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0130_jpg.rf.673635981b84f301a1dba3c9f2f15a60.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0139_jpg.rf.1f75e255a03491830a256aa9975091e3.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0139_jpg.rf.241a2f3349a8a4180a74944accfe8c64.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0143_jpg.rf.bee2f80fddeac678c25dd602a8d71027.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0156_jpg.rf.e4a86c0795541d47904595e8646e9c14.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0185_jpg.rf.012e583a55d2a8830b069e0fe7ef138e.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0185_jpg.rf.4aa3cec8238cb8bc4970b845ec39bc42.jpg,none,KEEP,No issues found
valid,IMG-20230920-WA0185_jpg.rf.b83b410ae5585f028e7582b98ac93492.jpg,none,KEEP,No issues found
valid,IMG-20230921-WA0034_jpg.rf.7e75ed12751812fa5657a4fc871ff651.jpg,none,KEEP,No issues found
valid,IMG-20230924-WA0025_jpg.rf.a6e5baff90bcae97e1a34c14257f9401.jpg,none,KEEP,No issues found
valid,IMG-20230924-WA0032_jpg.rf.2156977cd40b7d6304f7400ac325a3ed.jpg,none,KEEP,No issues found
valid,IMG-20230924-WA0071_jpg.rf.1233ce67b090dbd7a2f95709bba69b71.jpg,none,KEEP,No issues found
valid,IMG-20230924-WA0071_jpg.rf.42d9c9e0ba4b7e5aa3627309f89c4b29.jpg,none,KEEP,No issues found
valid,IMG-20230924-WA0071_jpg.rf.9e72ec1f0f263a45c154fd3c039dd5a0.jpg,none,KEEP,No issues found
valid,IMG-20230924-WA0075_jpg.rf.e6449ad529344451cfeb7e3b8e5fbe9b.jpg,none,KEEP,No issues found
valid,IMG-20230926-WA0005_jpg.rf.612c38369a586ed85237028499626b19.jpg,none,KEEP,No issues found
valid,IMG-20230926-WA0005_jpg.rf.a754b73ac753116bbd6352fc3d8dcb1d.jpg,none,KEEP,No issues found
valid,IMG-20230926-WA0023_jpg.rf.559b5004cfbe8845e89364199051abc1.jpg,none,KEEP,No issues found
valid,IMG-20230926-WA0023_jpg.rf.5bfc6006101551b629289c5af699fe68.jpg,none,KEEP,No issues found
valid,IMG-20230926-WA0023_jpg.rf.b149d3c2c88a342c4c0aeef39746ba00.jpg,none,KEEP,No issues found
valid,IMG-20230927-WA0008_jpg.rf.39587481d7d3b6a74acff135b292153a.jpg,none,KEEP,No issues found
valid,IMG-20230927-WA0017_jpg.rf.5432922d23c7d4acd9773bd00c4c5c38.jpg,none,KEEP,No issues found
valid,IMG-20230927-WA0017_jpg.rf.6ec59c05abc60e9c650f2eea4c49ac3c.jpg,none,KEEP,No issues found
valid,IMG-20230927-WA0051_jpg.rf.2ac79d63ed1392ed460a6588ce19f200.jpg,none,KEEP,No issues found
valid,IMG-20231002-WA0037_jpg.rf.09df0d5e4bc690ffd5ed52290ce9b670.jpg,none,KEEP,No issues found
valid,IMG-20231002-WA0038_jpg.rf.0456d4de3a24824b8a18efb25f833d18.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0029_jpg.rf.6aab2441fa893848e6f1da57d0860a52.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0030_jpg.rf.5bed9a6cd963f76ef307c799e81cb031.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0033_jpg.rf.0aab10674e38a22758d9a495f20773b1.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0037_jpg.rf.6089070abc2fe5232a1b051ff94c792d.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0038_jpg.rf.b1a56ac4a990bfe3ebf2e22f2a6a72b2.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0039_jpg.rf.c81b4c5a96fdc2ab22f511f2922cec8f.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0040_jpg.rf.a2c49ad5b18705099abdcd9963f97b4d.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0040_jpg.rf.b678c9a3a3267acc8e0b741e90e2b643.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0041_jpg.rf.6e325a5430db78bdbf70b92873c5119a.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0041_jpg.rf.77178385d2d1f6c613a57f2550e6b11e.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0041_jpg.rf.e3aa119015bc5d75a04ce84ccac22beb.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0042_jpg.rf.f4b8588c0150f86acad05bdcc9aa06f2.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0046_jpg.rf.5d4d83f6fd52b998e842428ff6097ecc.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0050_jpg.rf.29b4a5a29165b5fe07eb02f993f2c75e.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0050_jpg.rf.851dc5f8f9db50422584e2872039b967.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0051_jpg.rf.1630ab504d812fc2ce4b3c2bb6444ba3.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0052_jpg.rf.e2a67a82c0939afae087180cc90154a4.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0053_jpg.rf.34009eaca44e7fe5926218f87ce501ef.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0054_jpg.rf.0ed980024a8e640c6f3f430a92f72610.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0054_jpg.rf.dd7b4d08c027b57a18f03871e45ed404.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0056_jpg.rf.9ce73123d6568f1583eb15c10cf192cb.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0057_jpg.rf.6489e4a11d48bc67992c88ca132dff06.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0057_jpg.rf.a96b6b30536209ebeecbca7bf8764c9c.jpg,none,KEEP,No issues found
valid,IMG-20231003-WA0057_jpg.rf.cd91cd30f550edf0ecce6401d5336ae7.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0026_jpg.rf.5f04d37176e46279247c4c7c3c48d501.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0027_jpg.rf.422eb9b1cd2f050d7fbe4a95dad0c814.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0031_jpg.rf.2040daa180d1e8a044e2572170515fea.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0032_jpg.rf.4ec928ec0594291eb927dda825899aca.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0032_jpg.rf.939135941eb0eb5eca2ad0e0d9029c8a.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0033_jpg.rf.3fdedfc30807f25525bb84e090382aa5.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0037_jpg.rf.79e62ab9b7945a0230cc035bb94053a7.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0038_jpg.rf.3591b0359dd706a1771570464a7e1266.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0040_jpg.rf.c92b2773f82e8a7e3c9f5014148e6109.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0041_jpg.rf.bced6be36b994e5c7154b649b39effd0.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0051_jpg.rf.aac600db7bcfe67990c0dfc3e78251d5.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0052_jpg.rf.82bad5294fa18e1cefd1cdfd7aaa00d8.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0052_jpg.rf.9ee4ba0da93aaf1d22ae12526122b344.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0055_jpg.rf.e400bea8ee4ffdfa1ee1e7960033c71e.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0056_jpg.rf.8840a09976da52a5ebefdce46a5a8a02.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0058_jpg.rf.b4a8b56d01173fccb2b9b0e30984aa43.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0058_jpg.rf.f1933c7a77f8dbfdf7f2d6789c38ff77.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0061_jpg.rf.0d130be1603361d624e43b0cedb35abd.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0063_jpg.rf.bc1e20609591010e232a8cc4bae61058.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0071_jpg.rf.c49f1355e6846a130edd062d8b2da1dc.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0072_jpg.rf.9e81dd05ada60ff4f2aac2e839c42b6e.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0074_jpg.rf.32933d265fc83bb67add38be0d69891f.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0075_jpg.rf.692b6510d92f9c16ae1728d909b663c4.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0076_jpg.rf.2d7fc9c119c01483a8ed6edf057b5825.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0080_jpg.rf.3973e69ee395e62381639d43f7272f5d.jpg,none,KEEP,No issues found
valid,IMG-20231006-WA0082_jpg.rf.73145b879ff482af86e01c45fa5ae89a.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0015_jpg.rf.7f1b8237f6e491389996f034d9b9f561.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0015_jpg.rf.978cd08b2552b62658c515b967cfd7f4.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0019_jpg.rf.b65b9ea86e231aba537f2abc24e25b06.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0020_jpg.rf.216733533909f2eecb5c349e3329ed88.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0040_jpg.rf.913719d1570a6a26ddf6465670f4cfc4.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0042_jpg.rf.46781a2d691f3364db4af4944e335940.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0043_jpg.rf.7cdd4b9661917c930b36813d1bfaa2b1.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0045_jpg.rf.4f7ce6675aceb354242c3c5ea3b95277.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0046_jpg.rf.c1405b1e0fddfba3892144f2ec606691.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0049_jpg.rf.51697224865067e6a3bb2ff9c97a678d.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0049_jpg.rf.55601ec1d564268db0e4bd74c4e31c96.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0051_jpg.rf.ae40252cedda3972b27be677378b95ed.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0053_jpg.rf.bbd8fb472f2ed5dc1185a2d04b4faa01.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0055_jpg.rf.5b1840ded31dc442198be27c99ceead4.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0062_jpg.rf.33ab617d7d7fb8c3a67d09609e870c97.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0065_jpg.rf.af4f7cc77ce6f36c7ac4b87f5dfe144b.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0068_jpg.rf.f22fe78936c4a8ddf3d04b21b4acf09f.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0074_jpg.rf.32369893b5befffd18fd5b2850255035.jpg,none,KEEP,No issues found
valid,IMG-20231009-WA0076_jpg.rf.041b5dd8f6e46c63c7c44b6b519f30e9.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0061_jpg.rf.cbf9dcd07ca2d11df4bb196245c74d04.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0064_jpg.rf.2b70a090015d05a147f00ee4cfb7dda7.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0073_jpg.rf.2a38d669bc4a6731f7a974a776de1653.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0076_jpg.rf.f68503d7847f4467686eca02de1ef1a8.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0077_jpg.rf.2e48cf3c26a50cc3033d88d3acc8be18.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0078_jpg.rf.1678afac46caa8677b3d51b4b41ec323.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0079_jpg.rf.7a71734bf58b9c8eff96aa02495c64b2.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0082_jpg.rf.2022305795075bfe598688321025d7f6.jpg,none,KEEP,No issues found
valid,IMG-20231010-WA0084_jpg.rf.f24577ce413f3d3d9a00d3ce53e7d74d.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0000_jpg.rf.3094c66b4e12d9bbb4c0b63b5994a91c.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0002_jpg.rf.53a186dea955ee8b8e310ab908d068a5.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0002_jpg.rf.c5b74b40bae30e136234fdcd6a748f99.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0021_jpg.rf.ca5c368c0b6079d17558a7d36659287f.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0024_jpg.rf.24591f4a31c9b82a801fec95f5c03db2.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0026_jpg.rf.63cd73b69b03af5deeb195b3e28bf511.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0027_jpg.rf.5b86f339a71d04fb370bd6735deacb6d.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0030_jpg.rf.0b599eeb7950797dc29e9fa4ba21b61e.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0032_jpg.rf.5d623438edfd377874e2b99e005806c7.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0033_jpg.rf.85d8cc3090614191b248c45b09453d6e.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0034_jpg.rf.634370e10e96a0cbda84ce9b62527f69.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0034_jpg.rf.68951ab83348da7a86b19a85bcf22f12.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0036_jpg.rf.0d539dd019aa8e660213eb0cc7a6c4ec.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0040_jpg.rf.75957a9a94430b585548a9efcdc6e313.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0043_jpg.rf.1daaa0d93b90fd75ac1fbd026c20c5d9.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0043_jpg.rf.e4f4b6c83d733068e0fe2931f7a561c0.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0071_jpg.rf.8902da89be01abaa57a578be527db24f.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0072_jpg.rf.11ce41c8df62fd63e049427a3b5765ee.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0072_jpg.rf.6c91e94f26d0f694d92671c49f62b406.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0072_jpg.rf.98013bf07f9e4583b5100cacc097078a.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0084_jpg.rf.425ec5fe531d267c6afe7ca355193b0c.jpg,none,KEEP,No issues found
valid,IMG-20231012-WA0084_jpg.rf.f493b31e0be9e86469dea3ace2fb2179.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0004_jpg.rf.42fb05fffd138b9ca1a97ad3e9e90726.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0005_jpg.rf.bf185723bcc3c937908dbc1a5b986c9d.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0007_jpg.rf.34b2f0325fc52caf265d027491b82548.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0019_jpg.rf.77b2cc2793b91297cbbe2571d5b0c7e8.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0020_jpg.rf.ef146ca00afdab9c7fa574b40608b5d0.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0031_jpg.rf.d6569aa698eda0fc5af2550ed95e3618.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0032_jpg.rf.3c7ec334f29805015bd2b92e8e1330f9.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0032_jpg.rf.63d9004fa056c49816db365e08dba778.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0032_jpg.rf.c5c79c188ba29c9a0e43b0aa8f6711fd.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0037_jpg.rf.2d14afc9b188d3debd9fb7a9166fb395.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0037_jpg.rf.4ca2539b55b2086648c7edcc19d1b6d8.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0038_jpg.rf.c3b9b654ea4c6ecc157e1218c1c5fbe9.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0039_jpg.rf.68964c81da25691c5cd72b3d9e103e60.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0042_jpg.rf.5a3f9f9d7429c7f41ac5b3821041b0de.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0048_jpg.rf.41fa5e91c0c0b404df6dc764f8cb3c6e.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0050_jpg.rf.a960ef7568d190736e3c202f39bc1aaf.jpg,none,KEEP,No issues found
valid,IMG-20231014-WA0050_jpg.rf.acde447c5524b34b5c7818c98bdb5f2f.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0004_jpg.rf.50e8d88010d7fc58d9cbaa0ee4aa7f8a.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0004_jpg.rf.a43e0945ddf44f93ac312391beea95a7.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0007_jpg.rf.aedeb60a37052adfe2df3fa6f6a475dd.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0009_jpg.rf.496b2ab6674a636054e2a8e25a067f36.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0026_jpg.rf.612e4bc343846121daf43f43c0933f63.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0030_jpg.rf.b3a0d2361935463eba8573ad1d6ebf8f.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0034_jpg.rf.2832dff459e7e941409a003ce0c34570.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0034_jpg.rf.45d19921f819804f4a0f1326b38506ee.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0039_jpg.rf.1fa5aa4746fba4d57536bb282703e8e3.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0041_jpg.rf.40e24942fa95138bf3c2665cadd61fce.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0042_jpg.rf.a7b34e50cb1855570d503d4565cf86fb.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0043_jpg.rf.c506d827252489db9e405dd59fcb7d3e.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0048_jpg.rf.aa86ec224095d661113d50369320930c.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0052_jpg.rf.8c5f35f7f7e74ff24be6cd619a41d42e.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0052_jpg.rf.fbc3e49d8e04ad69313bd45c9b21eae4.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0053_jpg.rf.98a976975d04779e9d4236c4e5c281bc.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0054_jpg.rf.d26db4a82b1e57e9b4aca798229f0030.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0054_jpg.rf.e6553e81675e7fd628479665400fefd8.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0055_jpg.rf.0dd72b332f934147c10059a8ba1ff398.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0056_jpg.rf.02c5884c7916747867eb71b01d4fb8b2.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0057_jpg.rf.01f6ca7483fd428dbc00fe42f7aa99ad.jpg,none,KEEP,No issues found
valid,IMG-20231017-WA0058_jpg.rf.17bf31d023c17928c9f79f390a335e05.jpg,none,KEEP,No issues found
valid,IMG20230906165931_jpg.rf.db3d815c72a0509d2fcbc97e9702304b.jpg,none,KEEP,No issues found
valid,IMG20230906170044_jpg.rf.31dccdbdb3bf3a1c88bde0c52fca0657.jpg,none,KEEP,No issues found
valid,IMG_20230712_101450_jpg.rf.6a74b2e10ad051fde3012ef81f843e5d.jpg,none,KEEP,No issues found
valid,IMG_20230712_101800_jpg.rf.0644408642ce059ff3c3758209456f17.jpg,none,KEEP,No issues found
valid,IMG_20230712_122521_jpg.rf.dfca6f426d71b149876877764b527e5f.jpg,none,KEEP,No issues found
valid,IMG_20230727_113212_jpg.rf.1e990e1d4c85af7c4617a448640d89cb.jpg,none,KEEP,No issues found
valid,IMG_20230727_113212_jpg.rf.f736e42e6509ec1104f47274c401c52c.jpg,none,KEEP,No issues found
valid,IMG_20230727_114152_jpg.rf.77a0aac9117745acf980e99d2c638215.jpg,none,KEEP,No issues found
valid,IMG_20230727_114339_jpg.rf.3e4a1c4c69df95a974999178637d9a4c.jpg,none,KEEP,No issues found
valid,IMG_20230727_142559_jpg.rf.bfba9b49cbd63ef7a91daffa8d870122.jpg,none,KEEP,No issues found
valid,IMG_20230727_143803_jpg.rf.53da503001d0b0413363d26cfa940b6c.jpg,none,KEEP,No issues found
valid,IMG_20230727_143803_jpg.rf.f4d003245ef36ace0bda11da63ced480.jpg,none,KEEP,No issues found
valid,IMG_20230727_150230_jpg.rf.86b3defdb01acdf3eabd8e272f2d80fe.jpg,none,KEEP,No issues found
valid,IMG_20230727_150230_jpg.rf.9ae6ac98c5468ec550db182e285f6c27.jpg,none,KEEP,No issues found
valid,IMG_20230727_151005_jpg.rf.9ba2c57cd148175098526f8a92155b58.jpg,none,KEEP,No issues found
valid,IMG_20230823_105639_jpg.rf.2870f8c130f06e9ab723ce94135a3dce.jpg,none,KEEP,No issues found
valid,IMG_20230823_105649_jpg.rf.2ce0ff85352865a5fe9e7e62c0cfe1c2.jpg,none,KEEP,No issues found
valid,IMG_20230823_105838_jpg.rf.8a43af21b2055d44bf4764cab0851797.jpg,none,KEEP,No issues found
valid,IMG_20230823_105842_jpg.rf.25b08d63b9f8f6fbd7792c13f7234c82.jpg,none,KEEP,No issues found
valid,IMG_20230823_105842_jpg.rf.89d14e4c6ca0263b379e381bde0704f8.jpg,none,KEEP,No issues found
valid,IMG_20230823_105842_jpg.rf.cc62aee7f08c64d93e785df956070086.jpg,none,KEEP,No issues found
valid,IMG_20230823_110526_jpg.rf.efc87f4e5e9244807d37d0840dccb62c.jpg,none,KEEP,No issues found
valid,IMG_20230823_110529_jpg.rf.f47bbaec2be32f3ecc4d19b1edc2ae38.jpg,none,KEEP,No issues found
valid,IMG_20230823_110759_jpg.rf.0394ebd37b2836a23683d28c8a49c7fd.jpg,none,KEEP,No issues found
valid,IMG_20230823_110759_jpg.rf.619c9b753e495e9aa38f6d9612aad568.jpg,none,KEEP,No issues found
valid,IMG_20230823_110759_jpg.rf.8510c9ca784a2473bd06b70fb50a1360.jpg,none,KEEP,No issues found
valid,IMG_20230823_112835_jpg.rf.022a19a5df785edff4a9a6d6f1bb8675.jpg,none,KEEP,No issues found
valid,IMG_20230823_112835_jpg.rf.9e2d1aa40d54aec78579c7b595a71474.jpg,none,KEEP,No issues found
valid,IMG_20230823_112903_jpg.rf.2ac27262235321a676ca600314b18d3e.jpg,none,KEEP,No issues found
valid,IMG_20230823_112903_jpg.rf.9a792afc02202cc71bf795da95b03d5e.jpg,none,KEEP,No issues found
valid,IMG_20230823_112903_jpg.rf.e4c5a29492c0c927f17d03bd31bc154e.jpg,none,KEEP,No issues found
valid,IMG_20230823_123713_jpg.rf.13739379ec65d8c31efac40f1b8d8210.jpg,none,KEEP,No issues found
valid,IMG_20230823_123718_jpg.rf.71cdd2216fdde66ed63078a9bb97947a.jpg,none,KEEP,No issues found
valid,IMG_20230823_123811_jpg.rf.2c93837f6802f4b4a08f4bf98903ad22.jpg,none,KEEP,No issues found
valid,IMG_20230823_123815_jpg.rf.12ad5ba2602fd52ae7d265f4b82c916a.jpg,none,KEEP,No issues found
valid,IMG_20230823_123815_jpg.rf.c7ce50bf69021b75070ffdd39992abb7.jpg,none,KEEP,No issues found
valid,IMG_20230823_123935_jpg.rf.4e237b6f9ea3eb4b311e99f4b68c583f.jpg,none,KEEP,No issues found
valid,IMG_20230823_123940_jpg.rf.11d79c352a9f913655f78f516a308283.jpg,none,KEEP,No issues found
valid,IMG_20230823_123945_jpg.rf.1c55f441aa8a4d57f1d039aacdfa377c.jpg,none,KEEP,No issues found
valid,IMG_20230823_123945_jpg.rf.baa9d95b6a215805872c33e51ff70991.jpg,none,KEEP,No issues found
valid,IMG_20230823_123945_jpg.rf.e49e600a8861f40dc4dd4a4a2099269b.jpg,none,KEEP,No issues found
valid,IMG_20230823_124025_jpg.rf.2e19a7cc4f9d0439fe7b9ab4bb43a024.jpg,none,KEEP,No issues found
valid,IMG_20230823_124025_jpg.rf.80c20cbcd6fbec93860ad6baa674f968.jpg,none,KEEP,No issues found
valid,IMG_20230823_124025_jpg.rf.903d29d1020ade0dce6260eed5dc528e.jpg,none,KEEP,No issues found
valid,IMG_20230823_124025_jpg.rf.bcfbbc2570b5bdf9171bf7fc962f8167.jpg,none,KEEP,No issues found
